"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","M24C_1","M24C_2","M24IK1_1","M24IK1_2","P24C_1","P24C_2","P24IK1_1","P24IK1_2"
"490","CORO1A",3693.69404924925,1.34244891808764,0.178461465195124,7.52234616374943,5.38019053675437e-14,2.09871350856169e-12,1524.93338635091,2555.86981442379,5613.73710821979,4609.729075847,2322.27742170337,1950.74066677059,5687.36950720627,5284.8954134723
"491","TMEM38A",74.582237308425,2.07392574928462,0.275971398608951,7.51500249568745,5.69098485638814e-14,2.21542738380861e-12,32.952583521146,36.0137736695309,134.722100619775,118.971874409367,32.8376332254436,12.2175824641165,97.4638034672758,131.478547090745
"492","SLC35A3",511.669207053152,-0.908886042805151,0.121021003172835,-7.51015128760034,5.90590709871711e-14,2.29442090009917e-12,612.076710935329,566.801391752771,296.957869675984,300.016031119273,718.487414972706,766.992676913978,445.71861341742,386.302947637755
"493","VAMP8",411.235751096931,-1.01553577204377,0.135321753215012,-7.5046010557533,6.16159618909568e-14,2.38889958536257e-12,550.37825668297,632.180242414381,267.546706864624,296.567570991466,534.596668910222,484.63077107662,284.071329618035,239.914462217132
"494","PLEKHG3",63.122764697372,-2.71477225541116,0.361802231342122,-7.50347018408537,6.21501250961466e-14,2.40473176333552e-12,78.5253054120926,96.9601598795063,19.9236909367273,23.2771058627022,135.291048888828,128.963370454563,7.13149781467871,14.9099383298783
"495","FHIT",188.303112389575,-1.47683682031512,0.196977680423079,-7.49748305058263,6.50548837267258e-14,2.51203847990432e-12,213.140114689966,195.582493928376,78.7460165594461,83.6251580993377,279.776635080779,426.257877081396,104.595301281954,124.701302395345
"496","FASTKD1",510.713485905945,-1.29366672911469,0.172723804584087,-7.4897998699704,6.89787123063977e-14,2.65818368351711e-12,678.682996775943,582.869075389946,271.341695614477,269.842005000956,898.437645048137,747.987548636463,389.855213869103,246.691706912531
"497","PLCG2",2240.18663777276,0.92109363177022,0.122999394212911,7.48860299405878,6.96105509436661e-14,2.67175917818722e-12,1571.9083458385,1410.6318117327,3219.09920706266,2528.58338871503,1565.69835218915,1648.01612349304,2838.33613024213,3139.21974290891
"498","DKC1",1730.75791239867,-0.916546173142693,0.122392099528172,-7.4886056916748,6.9609120477064e-14,2.67175917818722e-12,2322.10546004331,2070.5149569698,1032.23693995997,1308.69061850304,2397.14722545738,2262.9677741869,1281.29244070394,1171.10788336498
"499","HACD2",1374.88514857701,-0.927349871347046,0.123916716819844,-7.48365430545799,7.22839412895172e-14,2.76880812386339e-12,1895.82523066338,2082.15017615534,884.232378715708,1004.364012224,1666.83826252352,1573.35311954566,993.655362178567,898.662646609935
"500","ARHGAP25",1681.50986816186,1.32756462960899,0.177452537414719,7.48123779434259,7.3625817121379e-14,2.81203480830342e-12,1473.05059527506,1359.10441248245,2631.82469802293,2993.26339093712,622.601525954411,567.438830000076,2143.01509331095,1661.78039931189
"501","IL1RAP",123.27170324117,-1.45296678628989,0.194218502151294,-7.48109356315627,7.37066777733606e-14,2.81203480830342e-12,265.022905765812,299.745408541788,99.6184546836366,101.729573770328,70.9292877669582,88.2380955741744,29.714574227828,31.1753255988364
"502","CCDC102A",60.7425705676565,3.10941845350815,0.415746022161591,7.47912977577351,7.48163650537743e-14,2.84868526222678e-12,7.01118798322255,8.86492890326915,163.184516243671,113.799184217655,18.3890746062484,19.0051282775145,68.9378122085609,86.7487321011099
"503","AGAP1",837.519976381334,-1.17260424599804,0.156833000221286,-7.47676984017103,7.61716478983056e-14,2.89452262013561e-12,1046.77036589513,1146.34611880399,366.216414360798,440.540781327439,1174.27376414186,1235.33333803844,606.177314247691,684.50171423532
"504","STXBP1",178.588986108131,-1.88415151846132,0.252113126346902,-7.47343680895364,7.81269651818153e-14,2.96293415175639e-12,350.559399161128,350.164691679131,55.027336872866,99.1432286744726,244.3119911973,184.621246124426,87.9551397143708,56.9288554413533
"505","AC009090.5",65.8105832305444,-2.15234344169703,0.28809892632091,-7.47084853519919,7.96793279895773e-14,3.01582311919362e-12,99.5588693617602,109.703495177956,35.1036459361386,18.9665307029426,106.393931650437,114.030769665087,14.2629956293574,28.4644277206767
"506","ARTN",130.451021356225,-2.47769292468394,0.332211624499024,-7.45817648139287,8.77281153281978e-14,3.31390355016437e-12,81.3297806053816,158.460604145936,32.257404373749,28.4497960544139,433.456758575856,225.346521004815,46.3547357954116,37.9525702942356
"507","MBOAT1",177.153321238723,-1.25290678431371,0.168222969954547,-7.44789361793006,9.48422465216979e-14,3.57557140042551e-12,264.32178696749,209.433945339734,111.003420933195,97.4189986105687,271.895603106673,253.854213421086,102.218135343728,107.080466187307
"508","TTC23",61.3088916648429,-2.04964903285747,0.275623732341675,-7.43640257478494,1.03464208744105e-13,3.89294268884809e-12,62.3995730506807,50.4192831373433,10.4362190620953,10.3453803834232,140.545070204899,135.750916267961,43.9775698571854,36.5971213551557
"509","ZNF629",546.507350974689,-1.09378451640304,0.147107660846297,-7.43526550630064,1.04358138744893e-13,3.91886338697422e-12,650.638244843053,779.005627374776,358.626436861092,406.056180049362,759.206080172256,788.712823516851,331.61464838256,298.198766597565
"510","ITGAL",3422.53213302776,1.18733731813044,0.159904453723113,7.42529235731239,1.12531075416243e-13,4.21748818726681e-12,2371.88489472419,2758.10100502961,6691.51391317799,7663.34051902075,1488.2015377771,1286.91868622027,2553.07621765498,2567.22029061722
"511","AC016868.1",26.334473207112,-6.07995665830233,0.819717136809077,-7.41713987091919,1.19676542345475e-13,4.47651160546264e-12,82.7320182020261,88.0952309762371,0,2.58634509585581,22.3295905933017,14.9326007894757,0,0
"512","HCN2",37.9550101445563,2.93950090302729,0.396517911029967,7.41328656602637,1.23207258821234e-13,4.59957723654114e-12,10.5167819748338,19.9460900323556,93.9259715588574,107.764378993992,2.62701065803549,2.71501832535921,30.9031571969411,35.2416724160759
"513","SALL2",28.709227689365,-3.45703536794197,0.466502166484379,-7.41054515136477,1.25781287862649e-13,4.68651761443795e-12,43.4693654959798,60.3923281535211,0.948747187463206,5.17269019171161,48.5996971736565,57.0153848325435,5.94291484556559,8.13269363447905
"514","TEX21P",102.604301614352,2.45113653270365,0.330956339905434,7.40622322994031,1.29947026567041e-13,4.83231024475181e-12,51.8827910758469,30.4731931049877,155.594538743966,142.248980272069,18.3890746062484,25.7926740909125,149.761454108253,246.691706912531
"515","PRDM1",55.9915949061472,-2.87765176851802,0.388592810495977,-7.40531397079929,1.30840536520343e-13,4.85608934961133e-12,63.8018106473252,63.1626184357927,7.58997749970565,13.793840511231,149.739607508023,120.818315478485,24.9602423513755,4.06634681723952
"516","PNMA1",135.619631028989,1.53945091411798,0.208053594147826,7.39929978342103,1.36904469067133e-13,5.07130236773097e-12,78.5253054120926,107.487262952138,246.674268740434,237.081633786782,53.8537184897275,40.7252748803882,178.287445366968,142.322138603383
"517","NOP56",2598.12906848303,-0.959745760295155,0.129740306663088,-7.3974371186546,1.3883794192744e-13,5.13297567118198e-12,3830.9131140328,3237.91528191906,1551.20165150234,1671.6410469548,3525.44830308363,3114.12601918702,1919.56149511769,1934.22563606693
"518","CCN2",256.499450973332,-2.01208441468903,0.272123420209533,-7.39401413204251,1.42461261677523e-13,5.25676555155245e-12,225.760253059766,321.353672743507,52.1810953104763,71.5555476520106,596.331419374056,491.418316890018,208.002019594796,85.39328316203
"519","C1QBP",1950.44055333385,-0.853946191221942,0.115610544138631,-7.38640404804216,1.50852919942877e-13,5.55568923273247e-12,2083.72506861374,2036.16335746963,1064.49434433372,1187.99451402977,3030.25679404394,2888.7794981822,1838.737853218,1473.37299677979
"520","GALNT10",268.875094163844,1.54439836511157,0.209104911084614,7.38575845541302,1.51586767459911e-13,5.5719797562091e-12,44.8716030926243,47.0949347986173,175.518229680693,197.424342316993,279.776635080779,249.781685933048,547.936748761148,608.596573646849
"521","VAV3",2057.07615858419,-1.02478728599032,0.138757803224448,-7.3854389603781,1.51951235034009e-13,5.57465625036478e-12,2442.69789335474,1998.48740963074,1042.67315902206,1106.09358599433,2834.54450002029,3746.72528899571,1546.34644281617,1739.04098883944
"522","BCAS3",280.244777978108,1.0004841879877,0.135594102751694,7.37852286850429,1.60055302692568e-13,5.86072232886159e-12,186.49760035372,173.420171670203,368.113908735724,319.844676854168,191.771778036591,192.766301100504,393.420962776442,416.122824297511
"523","SIRPA",27.4613968704521,-5.015709641121,0.67995811692016,-7.37649792878337,1.62507412948947e-13,5.93913325259307e-12,25.2402767396012,41.5543542340741,0.948747187463206,0,73.5562984249937,71.9479856220191,2.37716593822624,4.06634681723952
"524","ATP1A3",29.3984392551177,3.22978926287145,0.43836546624477,7.36780041215207,1.73466223546013e-13,6.32754465049332e-12,4.20671278993353,9.97304501617779,53.1298424979395,73.2797777159145,1.31350532901774,6.78754581339803,40.411820949846,46.0852639287146
"525","ARNTL2",237.285194957296,-1.13761047526651,0.154408579440095,-7.36753410588732,1.73812977866345e-13,6.32811668369013e-12,401.741071438652,373.989188106667,166.979504993524,188.803191997474,273.209108435691,256.569231746446,136.687041448009,100.303221491908
"526","PAXIP1-AS2",392.280563180097,1.0289930414275,0.139710658486749,7.36517208187876,1.76918500668238e-13,6.42893578283784e-12,308.492271261792,248.218009291536,556.914599040902,564.685345928518,261.387560474531,214.486447703378,473.056021707021,511.0042500331
"527","NDRG4",125.863001315507,-2.06192546673021,0.280332564654868,-7.35528342655717,1.90522424612851e-13,6.91014349914617e-12,273.43633134568,402.800207042292,60.7198199976452,61.2101672685874,64.3617611218695,89.595604736854,24.9602423513755,29.8198766597565
"528","MAGI3",81.7207900176158,-2.00136960541664,0.272113208217967,-7.35491532558579,1.91048184135228e-13,6.9160889991681e-12,202.623332715132,151.25784941203,52.1810953104763,48.2784417893084,69.6157824379404,96.3831505502521,22.5830764131493,10.8435915126387
"529","PPP1R13B",64.6941602808241,2.39383173083393,0.326196201001806,7.33862541464939,2.15798640711969e-13,7.79730665135838e-12,2.10335639496677,1.66217416936296,8.53872468716886,16.3801856070868,39.4051598705323,43.4402932057474,187.796109119873,218.227279191854
"530","DBN1",1821.6116189785,1.93417875187922,0.263620528741953,7.33698077729183,2.18465972092787e-13,7.86414517236239e-12,281.148638127224,513.611818333156,2176.4260480406,2459.61418615887,1299.05677039855,1305.92381449778,3274.54607990664,3262.56559636518
"531","ITPR2",1997.10721645641,1.14786331947757,0.1564490719657,7.33697749085546,2.18471334442002e-13,7.86414517236239e-12,1511.61212918278,1103.68364845701,2393.68915396967,2544.10145929016,1220.24645065748,1115.87253172264,3058.22397952805,3029.42837884345
"532","RAB11FIP1",379.402730417023,1.10787597435344,0.151024406457449,7.33574129070047,2.20497592670486e-13,7.92216350808962e-12,403.844427833619,353.489040017857,784.613924032072,788.835254236021,124.783006256686,90.9531138995336,265.054002112226,223.649074948174
"533","CMC1",205.114611015039,-1.17615408455257,0.16036669997877,-7.33415406507877,2.23126305182825e-13,7.99121987054016e-12,264.32178696749,230.488151484998,113.849662495585,93.9705384827609,308.67375231917,331.232235693824,162.835866768497,135.544893907984
"534","SERPINH1",139.667567744109,-2.33935967809867,0.318971274169684,-7.33407634962826,2.23255802598537e-13,7.99121987054016e-12,48.3771970842356,74.7978376213334,6.64123031224244,9.48326535147129,441.337790549962,338.019781507222,129.55554363333,69.1278958930719
"535","ME3",132.936105145082,-1.37214155208208,0.187456120246335,-7.31980129685263,2.48338399034523e-13,8.87241151242218e-12,105.868938546661,111.365669347319,40.7961290609179,48.2784417893084,306.046741661134,248.424176770368,110.53821612752,92.1705278574292
"536","WT1-AS",36.302920041761,-2.51642220913385,0.343968298125572,-7.31585504491806,2.55747621796679e-13,9.12007470713009e-12,81.3297806053816,85.3249406939655,15.1799549994113,15.5180705751348,32.8376332254436,47.5128206937862,5.94291484556559,6.77724469539921
"537","HPF1",128.6877427455,-2.0577615028493,0.281566346555139,-7.30826509639828,2.70613510876908e-13,9.6322283927397e-12,170.371867992308,154.582197750756,29.4111628113594,18.9665307029426,225.922916591052,253.854213421086,85.5779737761446,90.8150789183494
"538","GNL3",1786.1048768428,-1.03840596688339,0.142156389144316,-7.30467320627572,2.77941423870755e-13,9.87466984361638e-12,2220.44323428658,1985.74407433229,863.359940591518,1096.61032064286,2891.02522916805,2493.74433184244,1526.14053234124,1211.77135153738
"539","RORA-AS1",63.5875531900263,1.86961631970931,0.256143804672815,7.29908858071918,2.89723540515094e-13,1.02741665183775e-11,32.2514647228237,23.2704383710815,124.28588155768,94.8326535147129,31.5241278964259,23.0776557655533,92.7094715908233,86.7487321011099
"540","TMEM97",395.511766826754,-1.30523460820674,0.179003834707756,-7.29165724487232,3.06165270112469e-13,1.08371166165365e-11,379.30526989234,412.77325205847,115.747156870511,190.527422061378,705.352361682529,746.630039473784,272.185499926904,341.57313264812
"541","ST7L",217.501872396187,-1.1670432233268,0.160223757110801,-7.28383383570107,3.24464620118317e-13,1.14636169111673e-11,356.869468346028,328.556427477413,147.055814056797,175.009351486243,277.149624422744,240.27912179429,118.858296911312,96.2368746746687
"542","KDSR",672.309368186157,-1.04828051500621,0.144502837224988,-7.25439399763518,4.03464101609512e-13,1.42284369707827e-11,839.940320390062,812.80316881849,338.702745924365,351.74293303639,1040.29622058205,905.458611507298,590.72573564922,498.805209581382
"543","JAK1",4500.21562288931,0.714811921433642,0.0985519817023646,7.25314609697485,4.07200439023771e-13,1.43337554171277e-11,3598.84279178814,3468.95749146051,5705.76558540372,5409.77182549839,3056.52690062429,3509.16118552678,5620.80886093594,5631.89034187674
"544","LINC00649",222.594648293489,1.08339034034333,0.149482188085242,7.24762163452897,4.24153496276684e-13,1.49030697202804e-11,109.374532538272,123.554946589314,267.546706864624,248.289129202157,153.680123495076,187.336264449786,330.426065413447,360.549417795238
"545","LMAN1",1892.9468102423,-1.00004519425586,0.138000820992086,-7.24666119423456,4.2717072552808e-13,1.49815435738417e-11,2484.06390245575,2407.93631335048,1051.21188370923,1247.48045123445,2799.07985613681,2391.93114464147,1558.2322725073,1203.6386579029
"546","MYO10",348.762236839021,-1.73012866490458,0.238871584606022,-7.24292371467344,4.39113928722109e-13,1.53569991882312e-11,646.431532053119,593.950236519033,150.85080280665,161.215510975012,304.733236332117,602.734068229745,139.064207386235,191.118300410258
"547","AL079338.1",64.1028879615847,-2.4078117556327,0.332441665574659,-7.24280980685905,4.39483025842967e-13,1.53569991882312e-11,191.405431941976,187.825681138015,38.8986346859915,25.0013359266061,36.7781492124968,19.0051282775145,7.13149781467871,6.77724469539921
"548","AL512306.2",52.659843913238,2.37056147344775,0.327987153777169,7.227604636791,4.91587357777655e-13,1.71463517455513e-11,32.952583521146,30.4731931049877,180.261965618009,141.386865240117,2.62701065803549,2.71501832535921,11.8858296911312,18.9762851471178
"549","PTK7",440.528977684137,-1.53547855251283,0.212483467007525,-7.22634364987303,4.96171257968535e-13,1.7274712977797e-11,493.587634018868,719.167357277709,153.697044369039,159.491280911108,638.363589902624,730.339929521628,304.277240092958,325.307745379162
